Order ID,Order Date,Customer ID,Product ID,Quantity,Year,Month,Day_of_Month,City,Country,Customer_has_Email,Customer_has_Phone,Customer_has_loyal_card,Coffee Type,Roast Type,Total_Sale_Value,Total_Profit_Value,Total_Sale_Weight
OKU-29966-417,2019-10-23,76192-13390-HZ,E-L-0.2,4,2019,10,23,Belfast,United Kingdom,1,1,1,Exc,L,17.82,1.96,0.8
MEX-29350-659,2020-09-11,02009-87294-SY,E-M-1,5,2020,9,11,Toledo,United States,1,0,0,Exc,M,68.75,7.56,5.0
NOY-99738-977,2019-09-29,82872-34456-LJ,R-L-2.5,2,2019,9,29,Newton,United Kingdom,0,1,1,Rob,L,54.97,3.3,5.0
TCR-01064-030,2021-03-03,13181-04387-LI,E-M-1,6,2021,3,3,Bantry,Ireland,1,1,0,Exc,M,82.5,9.07,6.0
YUL-42750-776,2021-11-23,24845-36117-TI,L-M-0.2,2,2021,11,23,Shreveport,United States,1,0,1,Lib,M,8.73,1.13,0.4
XQJ-86887-506,2021-11-06,66458-91190-YC,E-L-1,4,2021,11,6,Virginia,Ireland,1,1,1,Exc,L,59.4,6.53,4.0
CUN-90044-279,2021-01-29,86646-65810-TD,L-D-0.2,4,2021,1,29,Lexington,United States,0,1,1,Lib,D,15.54,2.02,0.8
ICC-73030-502,2022-04-16,59480-02795-IU,A-L-1,3,2022,4,16,Milwaukee,United States,1,1,1,Ara,L,38.85,3.5,3.0
ADP-04506-084,2021-07-24,61809-87758-LJ,E-M-2.5,6,2021,7,24,Amarillo,United States,0,1,1,Exc,M,189.75,20.87,15.0
PNU-22150-408,2019-08-11,77408-43873-RS,A-D-0.2,6,2019,8,11,Daingean,Ireland,0,1,1,Ara,D,17.91,1.61,1.2
VSQ-07182-513,2019-07-23,18366-65239-WF,L-L-0.2,6,2019,7,23,Halton,United Kingdom,1,1,0,Lib,L,28.53,3.71,1.2
SPF-31673-217,2020-06-09,19485-98072-PS,E-M-1,6,2020,6,9,London,United Kingdom,1,0,0,Exc,M,82.5,9.07,6.0
NEX-63825-598,2020-02-22,72072-33025-SD,R-L-0.5,2,2020,2,22,Knoxville,United States,1,1,0,Rob,L,14.34,0.86,1.0
XPG-66112-335,2020-07-19,58118-22461-GC,R-D-2.5,4,2020,7,19,Shawnee Mission,United States,1,1,0,Rob,D,82.34,4.94,10.0
NSQ-72210-345,2021-09-20,90940-63327-DJ,A-M-0.2,6,2021,9,20,Fort Lauderdale,United States,1,1,1,Ara,M,20.25,1.82,1.2
XRR-28376-277,2021-05-02,64481-42546-II,R-L-2.5,6,2021,5,2,Tralee,Ireland,0,1,0,Rob,L,164.91,9.89,15.0
WHQ-25197-475,2021-11-26,27536-28463-NJ,L-L-0.2,4,2021,11,26,Austin,United States,1,1,1,Lib,L,19.02,2.47,0.8
HMB-30634-745,2020-02-18,19485-98072-PS,A-D-2.5,6,2020,2,18,London,United Kingdom,1,0,0,Ara,D,137.31,12.36,15.0
XTL-68000-371,2020-04-07,70140-82812-KD,A-M-0.5,4,2020,4,7,Hyattsville,United States,1,1,0,Ara,M,27.0,2.43,2.0
YES-51109-625,2022-01-31,91895-55605-LS,E-L-0.5,4,2022,1,31,Ashley,United Kingdom,1,1,0,Exc,L,35.64,3.92,2.0
EAY-89850-211,2019-02-19,43155-71724-XP,A-D-0.2,2,2019,2,19,Pasadena,United States,0,0,1,Ara,D,5.97,0.54,0.4
IOQ-84840-827,2019-11-12,32038-81174-JF,A-M-1,6,2019,11,12,Shreveport,United States,1,1,0,Ara,M,67.5,6.07,6.0
FBD-56220-430,2022-05-16,59205-20324-NB,R-L-0.2,6,2022,5,16,Pensacola,United States,1,0,1,Rob,L,21.51,1.29,1.2
COV-52659-202,2021-02-12,99899-54612-NX,L-M-2.5,2,2021,2,12,Los Angeles,United States,1,1,0,Lib,M,66.93,8.7,5.0
YUO-76652-814,2021-04-04,26248-84194-FI,A-D-0.2,6,2021,4,4,Durham,United States,1,1,0,Ara,D,17.91,1.61,1.2
PBT-36926-102,2021-08-02,19485-98072-PS,L-M-1,4,2021,8,2,London,United Kingdom,1,0,0,Lib,M,58.2,7.57,4.0
BLV-60087-454,2022-06-08,84493-71314-WX,E-L-0.2,3,2022,6,8,Loughrea,Ireland,1,1,0,Exc,L,13.36,1.47,0.6
BLV-60087-454,2022-06-08,84493-71314-WX,A-M-0.5,5,2022,6,8,Loughrea,Ireland,1,1,0,Ara,M,33.75,3.04,2.5
QYC-63914-195,2020-05-14,39789-43945-IV,E-L-1,3,2020,5,14,Whittier,United States,1,1,1,Exc,L,44.55,4.9,3.0
OIB-77163-890,2020-12-25,38972-89678-ZM,E-L-0.5,5,2020,12,25,Birmingham,United Kingdom,1,0,1,Exc,L,44.55,4.9,2.5
SGS-87525-238,2021-07-05,91465-84526-IJ,E-D-1,5,2021,7,5,Richmond,United States,1,1,0,Exc,D,60.75,6.68,5.0
GQR-12490-152,2019-03-14,22832-98538-RB,R-L-0.2,1,2019,3,14,Sterling,United States,1,1,1,Rob,L,3.58,0.22,0.2
UOJ-28238-299,2021-03-07,30844-91890-ZA,R-L-0.2,6,2021,3,7,Carson City,United States,1,1,0,Rob,L,21.51,1.29,1.2
ETD-58130-674,2021-11-05,05325-97750-WP,E-M-0.5,2,2021,11,5,Upton,United Kingdom,1,0,1,Exc,M,16.5,1.82,1.0
UPF-60123-025,2020-02-06,88992-49081-AT,R-L-2.5,3,2020,2,6,Saint Paul,United States,0,1,0,Rob,L,82.45,4.95,7.5
NQS-01613-687,2021-03-12,10204-31464-SA,L-D-0.5,1,2021,3,12,Huntsville,United States,1,0,1,Lib,D,7.77,1.01,0.5
MGH-36050-573,2020-08-03,75156-80911-YT,R-M-0.5,2,2020,8,3,El Paso,United States,1,1,1,Rob,M,11.94,0.72,1.0
UVF-59322-459,2019-07-25,53971-49906-PZ,E-L-2.5,6,2019,7,25,Decatur,United States,1,0,0,Exc,L,204.93,22.54,15.0
VET-41158-896,2020-04-29,10728-17633-ST,E-M-2.5,2,2020,4,29,Orange,United States,1,1,1,Exc,M,63.25,6.96,5.0
XYL-52196-459,2019-05-02,13549-65017-VE,R-D-0.2,3,2019,5,2,Huntington Beach,United States,1,0,1,Rob,D,8.06,0.48,0.6
BPZ-51283-916,2021-08-29,87688-42420-TO,A-M-2.5,2,2021,8,29,Milwaukee,United States,0,1,0,Ara,M,51.75,4.66,5.0
VQW-91903-926,2020-03-13,05325-97750-WP,E-D-2.5,1,2020,3,13,Upton,United Kingdom,1,0,1,Exc,D,27.94,3.07,2.5
OLF-77983-457,2019-02-16,51901-35210-UI,A-L-2.5,2,2019,2,16,Chattanooga,United States,1,1,0,Ara,L,59.57,5.36,5.0
MVI-04946-827,2021-11-27,62483-50867-OM,E-L-1,1,2021,11,27,Manchester,United Kingdom,0,0,0,Exc,L,14.85,1.63,1.0
UOG-94188-104,2021-11-23,92753-50029-SD,A-M-0.5,5,2021,11,23,Columbus,United States,1,1,0,Ara,M,33.75,3.04,2.5
DSN-15872-519,2021-12-02,53809-98498-SN,L-L-2.5,4,2021,12,2,Pasadena,United States,1,1,1,Lib,L,145.82,18.96,10.0
OUQ-73954-002,2019-01-06,66308-13503-KD,R-M-0.2,4,2019,1,6,San Francisco,United States,1,1,1,Rob,M,11.94,0.72,0.8
LGL-16843-667,2021-05-05,82458-87830-JE,A-D-0.2,4,2021,5,5,Shreveport,United States,1,0,1,Ara,D,11.94,1.07,0.8
TCC-89722-031,2021-10-23,41611-34336-WT,L-D-0.5,1,2021,10,23,Philadelphia,United States,1,1,0,Lib,D,7.77,1.01,0.5
TRA-79507-007,2019-12-16,70089-27418-UJ,R-L-2.5,4,2019,12,16,Migrate,United States,1,1,1,Rob,L,109.94,6.6,10.0
MZJ-77284-941,2019-05-18,99978-56910-BN,E-L-0.2,5,2019,5,18,Toledo,United States,1,1,1,Exc,L,22.28,2.45,1.0
AXN-57779-891,2019-07-14,09668-23340-IC,R-M-0.2,3,2019,7,14,Colorado Springs,United States,1,0,0,Rob,M,8.96,0.54,0.6
PJB-15659-994,2020-11-13,39457-62611-YK,L-D-2.5,4,2020,11,13,Longwood,Ireland,0,1,0,Lib,D,119.14,15.49,10.0
LTS-03470-353,2020-07-16,90985-89807-RW,A-L-2.5,5,2020,7,16,Pittsburgh,United States,1,1,1,Ara,L,148.92,13.4,12.5
UMM-28497-689,2020-11-03,05325-97750-WP,L-L-2.5,3,2020,11,3,Upton,United Kingdom,1,0,1,Lib,L,109.36,14.22,7.5
MJZ-93232-402,2022-03-20,17816-67941-ZS,E-D-0.2,1,2022,3,20,Shreveport,United States,1,1,1,Exc,D,3.64,0.4,0.2
UHW-74617-126,2022-02-16,90816-65619-LM,E-D-2.5,2,2022,2,16,Cleveland,United States,0,0,0,Exc,D,55.89,6.15,5.0
RIK-61730-794,2020-11-12,69761-61146-KD,L-M-0.2,6,2020,11,12,Milwaukee,United States,1,1,1,Lib,M,26.19,3.4,1.2
IDJ-55379-750,2019-10-05,24040-20817-QB,R-M-1,4,2019,10,5,Fort Lauderdale,United States,1,1,0,Rob,M,39.8,2.39,4.0
OHX-11953-965,2019-10-01,19524-21432-XP,E-L-2.5,2,2019,10,1,Shreveport,United States,1,1,0,Exc,L,68.31,7.51,5.0
TVV-42245-088,2020-03-06,14398-43114-RV,A-M-0.2,4,2020,3,6,Beaumont,Ireland,0,1,0,Ara,M,13.5,1.21,0.8
DYP-74337-787,2019-10-23,41486-52502-QQ,R-M-0.5,1,2019,10,23,Sacramento,United States,0,1,0,Rob,M,5.97,0.36,0.5
OKA-93124-100,2020-04-23,05325-97750-WP,R-M-0.5,5,2020,4,23,Upton,United Kingdom,1,0,1,Rob,M,29.85,1.79,2.5
IXW-20780-268,2020-06-24,20236-64364-QL,L-L-2.5,2,2020,6,24,Fargo,United States,1,1,1,Lib,L,72.91,9.48,5.0
NGG-24006-937,2021-03-16,29102-40100-TZ,E-M-2.5,4,2021,3,16,Middleton,United Kingdom,1,1,0,Exc,M,126.5,13.92,10.0
JZC-31180-557,2020-04-07,09171-42203-EB,L-M-2.5,1,2020,4,7,Tulsa,United States,1,1,0,Lib,M,33.46,4.35,2.5
ZMU-63715-204,2021-09-30,29060-75856-UI,E-D-1,6,2021,9,30,New York City,United States,1,1,1,Exc,D,72.9,8.02,6.0
GND-08192-056,2022-05-01,17088-16989-PL,L-D-0.5,2,2022,5,1,Seminole,United States,1,1,1,Lib,D,15.54,2.02,1.0
RYY-38961-093,2021-01-21,14756-18321-CL,A-M-0.2,6,2021,1,21,Fort Lauderdale,United States,1,0,0,Ara,M,20.25,1.82,1.2
CVA-64996-969,2020-06-24,13324-78688-MI,A-L-1,6,2020,6,24,Portland,United States,1,1,0,Ara,L,77.7,6.99,6.0
XTH-67276-442,2019-03-03,73799-04749-BM,L-M-2.5,4,2019,3,3,Las Vegas,United States,1,0,0,Lib,M,133.86,17.4,10.0
PVU-02950-470,2021-01-28,01927-46702-YT,E-D-1,1,2021,1,28,Merton,United Kingdom,0,1,0,Exc,D,12.15,1.34,1.0
XSN-26809-910,2020-06-28,80467-17137-TO,E-M-2.5,2,2020,6,28,Ballybofey,Ireland,1,0,1,Exc,M,63.25,6.96,5.0
UDN-88321-005,2020-07-05,14640-87215-BK,R-L-0.5,5,2020,7,5,San Francisco,United States,1,1,0,Rob,L,35.85,2.15,2.5
EXP-21628-670,2019-03-02,94447-35885-HK,A-M-2.5,3,2019,3,2,Pittsburgh,United States,1,1,0,Ara,M,77.62,6.99,7.5
VGM-24161-361,2022-05-01,71034-49694-CS,E-M-2.5,2,2022,5,1,Houston,United States,1,1,1,Exc,M,63.25,6.96,5.0
PKN-19556-918,2022-04-29,00445-42781-KX,E-L-0.2,6,2022,4,29,Castlerea,Ireland,1,1,1,Exc,L,26.73,2.94,1.2
PKN-19556-918,2022-04-29,00445-42781-KX,L-D-0.5,4,2022,4,29,Castlerea,Ireland,1,1,1,Lib,D,31.08,4.04,2.0
PKN-19556-918,2022-04-29,00445-42781-KX,A-D-0.2,1,2022,4,29,Castlerea,Ireland,1,1,1,Ara,D,2.98,0.27,0.2
PKN-19556-918,2022-04-29,00445-42781-KX,R-D-2.5,5,2022,4,29,Castlerea,Ireland,1,1,1,Rob,D,102.92,6.18,12.5
DXQ-44537-297,2020-08-06,96116-24737-LV,E-L-0.5,4,2020,8,6,Los Angeles,United States,1,1,0,Exc,L,35.64,3.92,2.0
BPC-54727-307,2019-12-21,18684-73088-YL,R-L-1,4,2019,12,21,Wilkes Barre,United States,1,1,0,Rob,L,47.8,2.87,4.0
KSH-47717-456,2020-04-19,74671-55639-TU,L-M-1,3,2020,4,19,Denton,United States,1,1,0,Lib,M,43.65,5.67,3.0
ANK-59436-446,2022-01-17,17488-65879-XL,E-L-0.5,4,2022,1,17,Lees Summit,United States,1,1,1,Exc,L,35.64,3.92,2.0
AYY-83051-752,2019-01-22,46431-09298-OU,L-L-1,6,2019,1,22,Little Rock,United States,1,1,1,Lib,L,95.1,12.36,6.0
CSW-59644-267,2020-02-28,60378-26473-FE,E-M-2.5,1,2020,2,28,Ballisodare,Ireland,1,1,1,Exc,M,31.62,3.48,2.5
ITY-92466-909,2019-08-07,34927-68586-ZV,A-M-2.5,3,2019,8,7,Daingean,Ireland,0,1,1,Ara,M,77.62,6.99,7.5
IGW-04801-466,2021-05-15,29051-27555-GD,L-D-0.2,1,2021,5,15,Erie,United States,1,1,1,Lib,D,3.88,0.51,0.2
LJN-34281-921,2021-12-17,52143-35672-JF,R-L-2.5,5,2021,12,17,Columbus,United States,1,1,0,Rob,L,137.42,8.25,12.5
BWZ-46364-547,2021-09-09,64918-67725-MN,R-L-1,3,2021,9,9,Pittsburgh,United States,1,1,1,Rob,L,35.85,2.15,3.0
SBC-95710-706,2020-02-19,85634-61759-ND,E-M-0.2,2,2020,2,19,Ford,United Kingdom,1,1,1,Exc,M,8.25,0.91,0.4
WRN-55114-031,2020-06-29,40180-22940-QB,E-L-2.5,3,2020,6,29,Dallas,United States,1,0,1,Exc,L,102.46,11.27,7.5
TZU-64255-831,2022-05-13,34666-76738-SQ,R-D-2.5,2,2022,5,13,Miami,United States,0,1,0,Rob,D,41.17,2.47,5.0
JVF-91003-729,2020-10-02,98536-88616-FF,A-D-2.5,3,2020,10,2,San Angelo,United States,1,1,1,Ara,D,68.66,6.18,7.5
MVB-22135-665,2021-12-02,55621-06130-SA,A-D-1,1,2021,12,2,Albany,United States,1,1,1,Ara,D,9.95,0.9,1.0
CKS-47815-571,2021-11-02,45666-86771-EH,L-L-0.5,3,2021,11,2,Thorpe,United Kingdom,1,1,1,Lib,L,28.53,3.71,1.5
OAW-17338-101,2020-02-23,52143-35672-JF,R-D-0.2,6,2020,2,23,Columbus,United States,1,1,0,Rob,D,16.11,0.97,1.2
ALP-37623-536,2020-07-03,24689-69376-XX,L-L-1,6,2020,7,3,Carlton,United Kingdom,1,1,0,Lib,L,95.1,12.36,6.0
WMU-87639-108,2019-02-11,71891-51101-VQ,R-D-0.5,1,2019,2,11,Corona,United States,1,1,1,Rob,D,5.37,0.32,0.5
USN-44968-231,2020-09-10,71749-05400-CN,R-L-1,4,2020,9,10,Washington,United States,0,1,0,Rob,L,47.8,2.87,4.0
YZG-20575-451,2020-03-02,64845-00270-NO,L-L-1,4,2020,3,2,Ballinteer,Ireland,1,0,0,Lib,L,63.4,8.24,4.0
HTH-52867-812,2021-06-28,29851-36402-UX,A-M-2.5,4,2021,6,28,Toledo,United States,1,1,0,Ara,M,103.5,9.31,10.0
FWU-44971-444,2019-01-11,12190-25421-WM,A-D-2.5,3,2019,1,11,Washington,United States,1,1,0,Ara,D,68.66,6.18,7.5
EQI-82205-066,2019-09-20,52316-30571-GD,R-M-2.5,2,2019,9,20,Cedar Rapids,United States,1,0,1,Rob,M,45.77,2.75,5.0
NAR-00747-074,2021-10-16,23243-92649-RY,L-D-1,4,2021,10,16,Aurora,United States,1,0,0,Lib,D,51.8,6.73,4.0
JYR-22052-185,2020-01-01,39528-19971-OR,A-M-0.5,2,2020,1,1,Sunnyvale,United States,1,1,1,Ara,M,13.5,1.21,1.0
XKO-54097-932,2022-03-10,32743-78448-KT,E-M-0.5,3,2022,3,10,Durham,United States,1,1,1,Exc,M,24.75,2.72,1.5
HXA-72415-025,2022-05-12,93417-12322-YB,A-D-2.5,2,2022,5,12,Cluain Meala,Ireland,1,1,1,Ara,D,45.77,4.12,5.0
MJF-20065-335,2020-09-10,56891-86662-UY,E-L-0.5,6,2020,9,10,Lansing,United States,1,1,0,Exc,L,53.46,5.88,3.0
GFI-83300-059,2021-10-16,40414-26467-VE,A-M-0.2,6,2021,10,16,Houston,United States,1,1,1,Ara,M,20.25,1.82,1.2
WJR-51493-682,2021-06-17,87858-83734-RK,L-D-2.5,5,2021,6,17,Murfreesboro,United States,1,0,0,Lib,D,148.92,19.36,12.5
SHP-55648-472,2019-03-30,46818-20198-GB,A-M-1,6,2019,3,30,Charleston,United States,1,0,0,Ara,M,67.5,6.07,6.0
HYR-03455-684,2021-12-19,29808-89098-XD,E-D-1,6,2021,12,19,Erie,United States,1,1,0,Exc,D,72.9,8.02,6.0
HYR-03455-684,2021-12-19,29808-89098-XD,L-D-0.2,2,2021,12,19,Erie,United States,1,1,0,Lib,D,7.77,1.01,0.4
HUG-52766-375,2020-06-05,78786-77449-RQ,A-D-2.5,4,2020,6,5,Lubbock,United States,1,1,0,Ara,D,91.54,8.24,10.0
DAH-46595-917,2021-09-12,27878-42224-QF,A-D-1,6,2021,9,12,Gorey,Ireland,1,1,0,Ara,D,59.7,5.37,6.0
VEM-79839-466,2022-03-16,32743-78448-KT,R-L-2.5,5,2022,3,16,Durham,United States,1,1,1,Rob,L,137.42,8.25,12.5
OWH-11126-533,2021-12-21,25331-13794-SB,L-M-2.5,2,2021,12,21,Florence,United States,1,1,0,Lib,M,66.93,8.7,5.0
UMT-26130-151,2019-05-21,55864-37682-GQ,L-M-0.2,3,2019,5,21,Syracuse,United States,1,1,1,Lib,M,13.1,1.7,0.6
JKA-27899-806,2021-10-26,97005-25609-CQ,R-L-1,5,2021,10,26,Lawrenceville,United States,1,1,0,Rob,L,59.75,3.58,5.0
ULU-07744-724,2020-03-26,94058-95794-IJ,L-M-0.5,5,2020,3,26,Houston,United States,1,0,1,Lib,M,43.65,5.67,2.5
NOM-56457-507,2020-10-14,40214-03678-GU,E-M-1,6,2020,10,14,Kansas City,United States,1,1,1,Exc,M,82.5,9.07,6.0
NZN-71683-705,2021-12-13,04921-85445-SL,A-L-2.5,6,2021,12,13,Bradenton,United States,1,1,1,Ara,L,178.71,16.08,15.0
WMA-34232-850,2021-03-08,53386-94266-LJ,L-D-2.5,4,2021,3,8,Allentown,United States,0,1,1,Lib,D,119.14,15.49,10.0
EZL-27919-704,2021-01-21,49480-85909-DG,L-L-0.5,5,2021,1,21,Hampton,United States,0,1,0,Lib,L,47.55,6.18,2.5
ZYU-11345-774,2021-01-10,18293-78136-MN,L-M-0.5,5,2021,1,10,Whitegate,Ireland,1,1,0,Lib,M,43.65,5.67,2.5
CPW-34587-459,2021-03-26,84641-67384-TD,A-L-2.5,6,2021,3,26,Wichita,United States,1,1,1,Ara,L,178.71,16.08,15.0
NQZ-82067-394,2022-03-25,72320-29738-EB,R-L-2.5,1,2022,3,25,Thorpe,United Kingdom,1,1,0,Rob,L,27.48,1.65,2.5
JBW-95055-851,2021-07-22,47355-97488-XS,A-M-1,5,2021,7,22,Danbury,United States,1,0,0,Ara,M,56.25,5.06,5.0
AHY-20324-088,2020-09-06,63499-24884-PP,L-L-0.2,2,2020,9,6,Kinloch,United Kingdom,1,1,1,Lib,L,9.51,1.24,0.4
ZSL-66684-103,2019-12-28,39193-51770-FM,E-M-0.2,2,2019,12,28,Jacksonville,United States,1,1,1,Exc,M,8.25,0.91,0.4
WNE-73911-475,2020-04-20,61323-91967-GG,L-D-0.5,6,2020,4,20,Houston,United States,1,1,0,Lib,D,46.62,6.06,3.0
EZB-68383-559,2019-02-21,90123-01967-KS,R-L-1,6,2019,2,21,Portland,United States,0,1,0,Rob,L,71.7,4.3,6.0
OVO-01283-090,2022-03-17,15958-25089-OS,L-L-2.5,2,2022,3,17,Pasadena,United States,1,1,1,Lib,L,72.91,9.48,5.0
TXH-78646-919,2021-05-14,98430-37820-UV,R-D-0.2,3,2021,5,14,Santa Ana,United States,1,1,1,Rob,D,8.06,0.48,0.6
CYZ-37122-164,2019-01-06,21798-04171-XC,E-M-0.5,2,2019,1,6,San Jose,United States,1,1,0,Exc,M,16.5,1.82,1.0
AGQ-06534-750,2019-04-24,52798-46508-HP,A-L-1,5,2019,4,24,Tallaght,Ireland,1,1,0,Ara,L,64.75,5.83,5.0
QVL-32245-818,2021-05-30,46478-42970-EM,A-M-0.5,5,2021,5,30,Colorado Springs,United States,1,1,0,Ara,M,33.75,3.04,2.5
LTD-96842-834,2022-07-12,00246-15080-LE,L-D-2.5,6,2022,7,12,Toledo,United States,0,0,0,Lib,D,178.71,23.23,15.0
SEC-91807-425,2021-01-31,94091-86957-HX,A-M-1,2,2021,1,31,Beaumont,Ireland,1,1,0,Ara,M,22.5,2.02,2.0
MHM-44857-599,2019-09-12,26295-44907-DK,L-D-1,1,2019,9,12,Cincinnati,United States,1,1,0,Lib,D,12.95,1.68,1.0
KGC-95046-911,2020-06-30,95351-96177-QV,A-M-2.5,2,2020,6,30,Saint Louis,United States,1,1,1,Ara,M,51.75,4.66,5.0
RZC-75150-413,2020-03-25,92204-96636-BS,E-D-0.5,5,2020,3,25,Yonkers,United States,1,1,0,Exc,D,36.45,4.01,2.5
EYH-88288-452,2021-04-14,03010-30348-UA,L-L-2.5,5,2021,4,14,Baltimore,United States,1,1,1,Lib,L,182.27,23.7,12.5
NYQ-24237-772,2019-08-16,13441-34686-SW,L-D-0.5,4,2019,8,16,Jacksonville,United States,1,1,0,Lib,D,31.08,4.04,2.0
WKB-21680-566,2021-12-17,96612-41722-VJ,A-M-0.5,3,2021,12,17,Bayside,Ireland,0,0,0,Ara,M,20.25,1.82,1.5
THE-61147-027,2019-12-31,94091-86957-HX,L-D-1,2,2019,12,31,Beaumont,Ireland,1,1,0,Lib,D,25.9,3.37,2.0
PTY-86420-119,2021-04-12,25504-41681-WA,A-D-0.5,4,2021,4,12,Miami,United States,1,1,1,Ara,D,23.88,2.15,2.0
QHL-27188-431,2019-09-28,75443-07820-DZ,L-L-0.5,2,2019,9,28,San Francisco,United States,1,0,0,Lib,L,19.02,2.47,1.0
MIS-54381-047,2022-06-15,39276-95489-XV,A-D-0.5,5,2022,6,15,Sandyford,Ireland,1,1,1,Ara,D,29.85,2.69,2.5
TBB-29780-459,2019-07-15,61437-83623-PZ,A-L-0.5,1,2019,7,15,Punta Gorda,United States,1,0,1,Ara,L,7.77,0.7,0.5
QLC-52637-305,2019-02-10,34317-87258-HQ,L-D-2.5,4,2019,2,10,Ballivor,Ireland,0,1,1,Lib,D,119.14,15.49,10.0
CWT-27056-328,2022-06-04,18570-80998-ZS,E-D-0.2,6,2022,6,4,New York City,United States,0,1,1,Exc,D,21.87,2.41,1.2
ASS-05878-128,2020-10-10,66580-33745-OQ,E-L-0.5,2,2020,10,10,Spartanburg,United States,1,1,0,Exc,L,17.82,1.96,1.0
EGK-03027-418,2021-06-06,19820-29285-FD,E-M-0.2,3,2021,6,6,Bakersfield,United States,1,1,0,Exc,M,12.38,1.36,0.6
KCY-61732-849,2019-03-16,11349-55147-SN,L-D-1,2,2019,3,16,Dungarvan,Ireland,0,1,0,Lib,D,25.9,3.37,2.0
BLI-21697-702,2019-12-05,21141-12455-VB,A-M-0.5,2,2019,12,5,Saint Louis,United States,1,1,1,Ara,M,13.5,1.21,1.0
KFJ-46568-890,2019-01-20,71003-85639-HB,E-L-0.5,2,2019,1,20,Fort Wayne,United States,0,1,1,Exc,L,17.82,1.96,1.0
SOK-43535-680,2022-04-04,58443-95866-YO,E-M-0.5,3,2022,4,4,Young America,United States,1,1,0,Exc,M,24.75,2.72,1.5
XUE-87260-201,2022-02-08,89646-21249-OH,R-M-0.2,6,2022,2,8,Fort Smith,United States,1,1,0,Rob,M,17.91,1.07,1.2
CZF-40873-691,2019-06-30,64988-20636-XQ,E-M-0.5,2,2019,6,30,Charlton,United Kingdom,0,0,0,Exc,M,16.5,1.82,1.0
AIA-98989-755,2020-05-09,34704-83143-KS,R-M-0.2,1,2020,5,9,Stockton,United States,1,1,0,Rob,M,2.98,0.18,0.2
ITZ-21793-986,2021-06-11,67388-17544-XX,E-D-0.2,4,2021,6,11,Navan,Ireland,1,1,1,Exc,D,14.58,1.6,0.8
YOK-93322-608,2021-11-04,69411-48470-ID,E-L-1,6,2021,11,4,Tampa,United States,1,0,0,Exc,L,89.1,9.8,6.0
LXK-00634-611,2022-02-20,94091-86957-HX,R-L-1,3,2022,2,20,Beaumont,Ireland,1,1,0,Rob,L,35.85,2.15,3.0
CQW-37388-302,2019-07-03,97741-98924-KT,A-D-2.5,3,2019,7,3,Philadelphia,United States,1,1,0,Ara,D,68.66,6.18,7.5
SPA-79365-334,2021-06-01,79857-78167-KO,L-D-1,3,2021,6,1,San Angelo,United States,1,1,0,Lib,D,38.85,5.05,3.0
VPX-08817-517,2020-11-15,46963-10322-ZA,L-L-1,5,2020,11,15,Los Angeles,United States,1,1,1,Lib,L,79.25,10.3,5.0
PBP-87115-410,2021-01-19,93812-74772-MV,E-D-0.5,5,2021,1,19,Lansing,United States,1,1,1,Exc,D,36.45,4.01,2.5
SFB-93752-440,2021-10-10,48203-23480-UB,R-M-0.2,3,2021,10,10,Clearwater,United States,1,1,1,Rob,M,8.96,0.54,0.6
TBU-65158-068,2022-02-28,60357-65386-RD,E-D-1,2,2022,2,28,Whittier,United States,0,1,0,Exc,D,24.3,2.67,2.0
TEH-08414-216,2021-10-01,35099-13971-JI,E-M-2.5,2,2021,10,1,Fresno,United States,1,1,0,Exc,M,63.25,6.96,5.0
MAY-77231-536,2020-09-02,01304-59807-OB,A-M-0.2,2,2020,9,2,New York City,United States,0,1,1,Ara,M,6.75,0.61,0.4
ATY-28980-884,2020-07-31,50705-17295-NK,A-L-0.2,6,2020,7,31,Colorado Springs,United States,1,1,0,Ara,L,23.31,2.1,1.2
SWP-88281-918,2022-01-10,77657-61366-FY,L-L-2.5,4,2022,1,10,Long Beach,United States,0,1,0,Lib,L,145.82,18.96,10.0
VCE-56531-986,2021-03-09,57192-13428-PL,R-M-0.5,5,2021,3,9,Lusk,Ireland,1,1,1,Rob,M,29.85,1.79,2.5
FVV-75700-005,2020-11-20,24891-77957-LU,E-D-0.5,3,2020,11,20,Reno,United States,1,1,1,Exc,D,21.87,2.41,1.5
CFZ-53492-600,2022-03-14,64896-18468-BT,L-M-0.2,1,2022,3,14,Upton,United Kingdom,1,1,0,Lib,M,4.36,0.57,0.2
LDK-71031-121,2019-01-10,84761-40784-SV,L-L-2.5,1,2019,1,10,Las Vegas,United States,1,1,0,Lib,L,36.46,4.74,2.5
EBA-82404-343,2021-01-26,20236-42322-CM,L-D-0.2,4,2021,1,26,Wilmington,United States,0,1,1,Lib,D,15.54,2.02,0.8
USA-42811-560,2021-04-26,49671-11547-WG,E-L-0.2,2,2021,4,26,Reno,United States,1,1,0,Exc,L,8.91,0.98,0.4
SNL-83703-516,2022-01-04,57976-33535-WK,L-M-2.5,3,2022,1,4,Tuscaloosa,United States,1,1,1,Lib,M,100.39,13.05,7.5
SUZ-83036-175,2019-08-20,55915-19477-MK,R-D-0.2,5,2019,8,20,Garden Grove,United States,0,1,0,Rob,D,13.42,0.81,1.0
RGM-01187-513,2022-07-15,28121-11641-UA,E-D-0.2,6,2022,7,15,Shawnee Mission,United States,1,0,0,Exc,D,21.87,2.41,1.2
